Date,AAPL,UBER,WMT,JPM,MSFT,UNH,SPY
8/6/2025 16:00:00,213.25,89.22,103.36,291.35,524.94,251,632.78
8/7/2025 16:00:00,220.03,92.67,103.12,286.94,520.84,245.78,632.25
8/8/2025 16:00:00,229.35,89.56,103.73,288.76,522.04,244.67,637.18
8/11/2025 16:00:00,227.18,90.58,103.93,289.56,521.77,250.89,635.92
8/12/2025 16:00:00,229.65,91.73,103.62,292.85,529.24,252.37,642.69
8/13/2025 16:00:00,233.33,90.83,100.99,290.53,520.58,261.57,644.89
8/14/2025 16:00:00,232.78,91.4,100.85,294.16,522.48,271.81,644.95
8/15/2025 16:00:00,231.59,92.6,100,290.49,520.17,271.49,643.44
8/18/2025 16:00:00,230.89,93.98,100.7,291.53,517.1,304.01,643.3
8/19/2025 16:00:00,230.56,95.32,101.29,290.66,509.77,308.49,639.81
8/20/2025 16:00:00,226.01,93.73,102.57,292.24,505.72,304.24,638.11
8/21/2025 16:00:00,224.9,94.23,97.96,291.47,504.24,299.84,635.55
8/22/2025 16:00:00,227.76,96.79,96.83,296.24,507.23,303.35,645.31
8/25/2025 16:00:00,227.16,95.16,96.07,294.9,504.26,307.42,642.47
8/26/2025 16:00:00,229.31,96.53,96.05,298.57,502.04,304.86,645.16
8/27/2025 16:00:00,230.49,95.33,96.08,299.28,506.74,300.43,646.63
8/28/2025 16:00:00,232.56,95.96,96.11,301.07,509.64,303.88,648.92
8/29/2025 16:00:00,232.14,93.75,96.98,301.42,506.69,302.29,645.05
9/2/2025 16:00:00,229.72,92.81,97.85,299.7,505.12,309.87,640.27
9/3/2025 16:00:00,238.47,92.94,99.44,299.51,505.35,308.8,643.74
9/4/2025 16:00:00,239.78,91.98,100.93,303.82,507.97,307.88,649.12
9/5/2025 16:00:00,239.69,90.99,100.51,294.38,495,310.38,647.24
9/8/2025 16:00:00,237.88,94.36,102.28,292.91,498.2,315.39,648.83
9/9/2025 16:00:00,234.35,95.45,102.29,297.85,498.41,320.25,650.33
9/10/2025 16:00:00,226.79,94.21,100.41,300.54,500.37,347.92,652.21
9/11/2025 16:00:00,230.03,94.68,102.65,305.56,501.01,346.78,657.63
9/12/2025 16:00:00,234.07,95.89,103.49,306.91,509.9,353.61,657.41
9/15/2025 16:00:00,236.7,98.85,103.69,308.9,515.36,352.51,660.91
9/16/2025 16:00:00,238.15,97.83,103.42,309.19,509.04,347.89,660
9/17/2025 16:00:00,238.99,92.95,104.27,311.75,510.02,339.78,659.18
9/18/2025 16:00:00,237.88,94.7,103.6,313.23,508.45,341.61,662.26
9/19/2025 16:00:00,245.5,98.51,102.33,314.78,517.93,334.82,663.7
9/22/2025 16:00:00,256.08,99.39,102.82,312.44,514.45,336.69,666.84
9/23/2025 16:00:00,254.43,97.8,102.52,312.74,509.23,341.3,663.21
9/24/2025 16:00:00,254.43,97.8,102.52,312.74,509.23,347.69,663.21
9/26/2025 16:00:00,255.46,98.45,103.16,316.06,511.46,351.81,661.82
9/29/2025 16:00:00,254.43,99.57,103.08,315.69,514.6,345.56,663.68
9/30/2025 16:00:00,254.63,97.97,103.06,315.43,517.95,344.08,666.18
10/1/2025 16:00:00,255.45,96.61,101.96,310.71,519.71,345.18,668.45
10/2/2025 16:00:00,257.13,96.61,101.7,307.55,515.74,345.3,669.22
10/3/2025 16:00:00,258.02,96.6,102.07,310.03,517.35,348.3,669.21
10/6/2025 16:00:00,256.69,100.1,102.7,309.18,528.57,353.72,671.61
10/7/2025 16:00:00,256.48,97.8,103.24,307.69,523.98,360.2,669.12
10/8/2025 16:00:00,258.06,99.28,102.9,304.03,524.85,358.77,673.11
10/9/2025 16:00:00,254.04,96,101.77,305.53,522.4,363.66,671.16
10/10/2025 16:00:00,245.27,93.4,101.84,300.89,510.96,369.92,653.02
10/13/2025 16:00:00,247.66,94.08,102.12,307.97,514.05,367.69,663.04
10/14/2025 16:00:00,247.77,94.25,107.21,302.08,513.57,354.5,662.23
10/15/2025 16:00:00,249.34,94.52,109.03,305.69,513.43,358.66,665.17
10/16/2025 16:00:00,247.45,92.52,106.47,298.54,511.61,359.93,660.64
10/17/2025 16:00:00,252.29,92.3,107.73,297.56,513.58,361.15,664.39
10/20/2025 16:00:00,262.24,93.7,107.05,302.36,516.79,356.67,671.3
10/21/2025 16:00:00,262.77,93.03,106.22,297.09,517.66,356.6,671.29
10/22/2025 16:00:00,258.45,92.21,107.14,294.11,520.54,364.48,667.8
10/23/2025 16:00:00,259.58,94.61,106.86,294.54,520.56,365.37,671.76
10/24/2025 16:00:00,262.82,94.07,106.17,300.44,523.61,361.49,677.25
10/27/2025 16:00:00,268.81,96.42,104.47,304.15,531.52,360.45,685.24
10/28/2025 16:00:00,269,95.43,103.17,305.36,542.07,362.5,687.06
10/29/2025 16:00:00,269.7,95.76,102.46,305.51,541.55,365.98,687.39
10/30/2025 16:00:00,271.4,96.49,102.23,309.44,525.76,367.84,679.83
10/31/2025 16:00:00,270.37,96.5,101.18,311.12,517.81,355.26,682.06
11/3/2025 16:00:00,269.05,99.72,101.59,309.35,517.03,344.75,683.34
11/4/2025 16:00:00,270.04,94.67,102.27,309.25,514.33,341.56,675.24
11/5/2025 16:00:00,270.14,92.75,101.47,311.68,507.16,333.79,677.58
11/6/2025 16:00:00,269.77,92.12,101.68,313.42,497.1,330.83,670.31
11/7/2025 16:00:00,268.47,91.99,102.59,314.21,496.82,327.74,670.97
